time,temp_ambient_sm2_01,temp_indoor_sm2_01,temp_indoor_sm2_02,temp_indoor_sm2_03,temp_indoor_sm2_04,temp_indoor_sm2_05,temp_indoor_sm2_06,temp_indoor_sm2_07,temp_indoor_sm2_08,temp_indoor_sm2_09,temp_intake_sm2_01,temp_intake_sm2_02,temp_intake_sm2_03,temp_intake_sm2_04,temp_intake_sm2_05,temp_intake_sm2_06,temp_intake_sm2_07,temp_intake_sm2_08,temp_intake_sm2_09
2025-06-01 16:00:00+02:00,26.0,26.2,26.1,26.5,26.0,25.7,25.1,24.8,25.0,24.8,23.9,23.1,23.5,23.6,23.5,23.4,23.8,23.5,23.0
2025-06-01 17:00:00+02:00,25.7,26.2,26.3,26.5,25.9,25.7,25.1,24.8,25.0,24.7,23.7,23.0,23.2,23.3,23.1,23.2,23.3,23.6,22.9
2025-06-01 18:00:00+02:00,26.8,26.3,26.4,26.5,25.9,25.7,25.1,24.9,25.0,24.8,24.5,24.5,23.8,24.0,23.9,23.8,23.5,24.1,23.5
2025-06-01 19:00:00+02:00,27.0,26.5,26.5,26.6,26.0,25.7,25.1,25.0,25.1,24.8,25.3,24.7,24.1,24.2,24.1,24.0,23.8,24.1,23.6
2025-06-01 20:00:00+02:00,28.1,26.5,26.6,26.8,26.1,25.8,25.3,25.1,25.3,24.9,26.3,25.9,25.1,25.2,24.8,24.7,24.5,24.7,24.1
2025-06-01 21:00:00+02:00,27.7,26.6,26.5,26.8,26.2,25.8,25.3,25.1,25.4,25.0,25.8,25.1,25.2,25.3,24.6,24.5,24.4,24.5,24.2
2025-06-01 22:00:00+02:00,27.1,26.6,26.6,26.8,26.1,25.8,25.3,25.2,25.4,25.0,25.4,24.6,25.2,25.3,24.6,24.4,24.6,24.5,23.9
2025-06-01 23:00:00+02:00,25.3,26.5,26.5,26.6,26.0,25.8,25.3,25.1,25.4,25.0,23.9,22.4,22.9,22.8,22.8,22.6,22.7,22.5,22.0
2025-06-02 00:00:00+02:00,20.0,26.2,26.1,26.5,25.9,25.6,24.9,24.9,25.0,24.7,18.4,18.0,18.2,18.1,18.4,18.3,19.1,18.1,17.8
2025-06-02 01:00:00+02:00,18.3,26.1,26.1,26.5,25.7,25.5,24.8,24.7,24.8,24.6,17.4,17.1,17.4,17.4,17.5,17.2,18.0,16.9,16.7
2025-06-02 02:00:00+02:00,17.1,25.9,25.9,26.3,25.5,25.3,24.8,24.6,24.7,24.5,16.7,16.5,16.6,16.6,16.6,16.3,17.5,16.1,16.1
2025-06-02 03:00:00+02:00,16.5,25.9,25.8,26.3,25.5,25.1,24.7,24.6,24.6,24.5,16.0,15.8,16.1,16.1,16.1,16.0,16.8,15.5,15.5
2025-06-02 04:00:00+02:00,16.2,25.7,25.8,26.3,25.4,25.2,24.6,24.5,24.5,24.4,15.3,15.4,15.5,15.5,15.6,15.4,16.5,15.1,15.1
2025-06-02 05:00:00+02:00,15.5,25.6,25.7,26.2,25.3,25.1,24.5,24.5,24.5,24.3,15.0,15.0,15.2,15.2,15.2,15.0,15.9,14.6,14.6
2025-06-02 06:00:00+02:00,15.4,25.6,25.6,26.2,25.2,25.0,24.3,24.3,24.3,24.2,14.8,14.6,15.0,15.1,15.0,14.8,15.8,14.4,14.5
2025-06-02 07:00:00+02:00,15.9,25.5,25.5,26.1,25.1,25.0,24.3,24.3,24.3,24.1,14.8,14.8,15.0,15.1,15.0,14.9,15.6,14.6,14.6
2025-06-02 08:00:00+02:00,15.2,25.6,25.6,26.1,25.1,25.0,24.4,24.3,24.3,24.1,14.4,14.5,14.6,14.7,14.7,14.5,15.4,14.3,14.3
2025-06-02 09:00:00+02:00,15.7,25.6,25.5,26.1,25.2,24.9,24.3,24.3,24.3,24.1,14.6,14.8,14.9,14.9,14.9,14.8,15.5,14.5,14.4
2025-06-02 10:00:00+02:00,16.1,25.6,25.6,26.2,25.3,25.1,24.5,24.3,24.3,24.1,15.1,15.1,15.3,15.3,15.3,15.2,15.8,15.0,14.8
2025-06-02 11:00:00+02:00,16.9,25.6,25.6,26.1,25.2,25.0,24.4,24.3,24.3,24.1,15.5,15.6,15.5,15.6,15.6,15.6,16.0,15.4,15.3
2025-06-02 12:00:00+02:00,18.7,25.6,25.6,26.1,25.2,25.0,24.4,24.3,24.5,24.2,16.8,16.6,16.5,16.6,16.8,16.7,17.4,16.9,16.6
2025-06-02 13:00:00+02:00,20.3,25.7,25.7,26.2,25.3,25.1,24.5,24.5,24.6,24.4,18.1,17.8,18.0,18.1,18.0,18.0,18.8,19.4,18.8
2025-06-02 14:00:00+02:00,22.6,25.9,25.8,26.3,25.6,25.3,24.8,24.6,24.9,24.6,20.7,20.3,20.6,20.7,20.6,20.7,21.0,23.8,23.5
2025-06-02 15:00:00+02:00,24.4,26.1,26.0,26.5,26.0,25.6,25.1,24.8,25.0,24.8,22.0,21.6,21.7,21.8,21.8,21.7,22.3,23.1,22.8
2025-06-02 16:00:00+02:00,24.7,26.1,26.1,26.6,26.1,25.6,25.3,24.9,25.0,24.8,23.1,23.0,22.3,22.4,22.2,22.1,22.6,23.1,23.5
2025-06-02 17:00:00+02:00,26.0,26.3,26.3,26.6,26.1,25.7,25.3,25.0,25.2,25.0,24.0,23.6,23.3,23.5,23.2,23.1,23.5,23.8,23.8
2025-06-02 18:00:00+02:00,24.9,26.3,26.2,26.7,26.1,25.8,25.3,25.0,25.3,24.9,23.1,22.2,22.6,22.8,22.6,22.5,22.8,22.6,22.3
2025-06-02 19:00:00+02:00,24.4,26.3,26.3,26.8,26.1,25.8,25.3,25.0,25.1,24.8,22.6,21.6,21.8,21.9,21.9,21.9,22.1,22.1,21.5
2025-06-02 20:00:00+02:00,24.4,26.3,26.3,26.7,26.1,25.8,25.3,25.0,25.0,24.8,22.0,21.1,21.2,21.3,21.1,21.3,21.3,21.2,20.6
2025-06-02 21:00:00+02:00,24.8,26.4,26.3,26.7,26.3,25.8,25.3,25.0,25.2,24.8,22.9,22.1,21.9,22.0,21.4,21.3,21.3,21.4,20.8
2025-06-02 22:00:00+02:00,23.7,26.4,26.2,26.8,26.2,25.9,25.3,25.0,25.3,24.8,21.6,20.9,21.1,21.1,20.9,20.8,20.9,20.8,20.5
2025-06-02 23:00:00+02:00,22.7,26.3,26.4,26.6,26.1,25.8,25.2,25.0,25.1,24.8,21.5,20.4,20.8,20.8,20.6,20.6,20.8,20.5,20.1
2025-06-03 00:00:00+02:00,21.3,26.3,26.2,26.6,25.9,25.5,25.1,25.0,25.0,24.7,19.8,19.6,19.8,19.9,19.8,19.7,20.1,19.7,19.4
2025-06-03 01:00:00+02:00,20.2,26.1,26.2,26.5,25.8,25.4,25.0,24.9,24.9,24.6,19.1,19.0,19.1,19.2,19.2,19.0,19.6,19.0,18.7
2025-06-03 02:00:00+02:00,19.6,26.1,26.1,26.3,25.6,25.5,24.8,24.8,24.8,24.6,18.6,18.3,18.6,18.6,18.6,18.5,19.2,18.5,18.3
2025-06-03 03:00:00+02:00,18.9,26.0,26.0,26.3,25.5,25.2,24.8,24.8,24.8,24.6,18.0,17.9,18.1,18.1,18.1,18.0,18.6,17.9,17.6
2025-06-03 04:00:00+02:00,18.1,25.9,25.9,26.1,25.4,25.2,24.8,24.7,24.7,24.6,17.5,17.5,17.6,17.7,17.7,17.5,18.3,17.4,17.2
2025-06-03 05:00:00+02:00,17.7,25.8,25.8,26.1,25.3,25.0,24.5,24.6,24.6,24.4,17.1,16.9,17.3,17.3,17.3,17.0,18.0,17.0,16.8
2025-06-03 06:00:00+02:00,17.1,25.8,25.8,26.0,25.3,24.9,24.5,24.5,24.5,24.3,16.3,16.3,16.6,16.6,16.6,16.4,17.1,16.3,16.1
2025-06-03 07:00:00+02:00,17.3,25.7,25.8,26.0,25.3,25.0,24.5,24.5,24.5,24.3,16.3,16.3,16.5,16.5,16.5,16.3,17.1,16.3,16.1
2025-06-03 08:00:00+02:00,16.6,25.8,25.7,26.0,25.2,25.0,24.5,24.5,24.5,24.4,15.8,16.0,16.1,16.1,16.1,15.8,16.8,15.8,15.7
2025-06-03 09:00:00+02:00,16.6,25.8,25.7,26.0,25.3,25.0,24.5,24.5,24.5,24.2,15.8,15.9,16.0,16.0,16.0,15.8,16.6,15.8,15.6
2025-06-03 10:00:00+02:00,17.5,25.8,25.7,26.0,25.5,25.0,24.5,24.5,24.5,24.3,16.7,16.5,16.6,16.6,16.6,16.5,17.1,16.4,16.3
2025-06-03 11:00:00+02:00,18.6,25.8,25.8,26.0,25.5,25.1,24.6,24.5,24.5,24.3,17.4,17.3,17.3,17.3,17.3,17.2,17.8,17.6,17.4
2025-06-03 12:00:00+02:00,20.4,26.0,25.9,26.1,25.5,25.2,24.7,24.5,24.7,24.4,18.6,18.5,18.6,18.6,18.6,18.5,19.1,18.8,18.5
2025-06-03 13:00:00+02:00,20.9,26.1,26.0,26.1,25.5,25.2,24.7,24.6,24.7,24.5,19.6,19.0,19.0,19.1,19.1,19.0,19.7,19.9,19.6
2025-06-03 14:00:00+02:00,22.6,26.1,26.0,26.3,25.6,25.3,24.9,24.8,25.0,24.6,20.9,20.8,20.5,20.6,20.5,20.5,20.8,22.5,23.3
2025-06-03 15:00:00+02:00,24.8,26.1,26.1,26.4,25.8,25.5,25.1,24.8,25.1,24.7,22.4,22.7,22.0,22.1,22.0,22.0,22.0,23.5,23.5
2025-06-03 16:00:00+02:00,25.6,26.3,26.3,26.6,26.1,25.8,25.4,25.1,25.1,24.8,24.1,25.7,22.9,23.0,22.7,22.9,23.1,24.6,24.8
2025-06-03 17:00:00+02:00,26.7,26.6,26.5,26.6,26.3,25.8,25.5,25.1,25.2,24.9,24.6,24.6,23.2,23.3,23.1,23.0,23.5,23.4,23.0
2025-06-03 18:00:00+02:00,26.1,26.6,26.5,26.7,26.3,25.8,25.5,25.3,25.2,24.9,23.8,24.0,22.9,23.0,22.8,22.8,22.5,23.1,22.6
2025-06-03 19:00:00+02:00,26.6,26.6,26.5,26.8,26.3,25.8,25.6,25.3,25.3,25.0,25.8,25.8,23.6,23.8,23.6,23.4,23.2,23.3,22.7
2025-06-03 20:00:00+02:00,26.8,26.8,26.7,26.9,26.3,26.0,25.6,25.5,25.5,25.1,25.8,24.8,23.8,23.9,23.5,23.3,23.5,23.4,23.0
2025-06-03 21:00:00+02:00,27.0,26.8,26.8,27.0,26.3,26.0,25.6,25.5,25.6,25.2,25.3,25.4,25.5,25.7,24.1,23.7,23.8,23.5,23.2
2025-06-03 22:00:00+02:00,25.9,26.8,26.7,27.0,26.4,26.0,25.7,25.5,25.6,25.2,24.5,23.8,24.6,24.6,23.9,23.4,23.8,23.4,23.1
2025-06-03 23:00:00+02:00,24.8,26.5,26.7,26.9,26.4,26.0,25.6,25.6,25.4,25.2,23.9,23.3,23.4,23.5,23.3,23.1,23.5,23.1,22.7
