time,temp_ambient_sm2_01,temp_indoor_sm2_01,temp_indoor_sm2_02,temp_indoor_sm2_03,temp_indoor_sm2_04,temp_indoor_sm2_05,temp_indoor_sm2_06,temp_indoor_sm2_07,temp_indoor_sm2_08,temp_indoor_sm2_09,temp_intake_sm2_01,temp_intake_sm2_02,temp_intake_sm2_03,temp_intake_sm2_04,temp_intake_sm2_05,temp_intake_sm2_06,temp_intake_sm2_07,temp_intake_sm2_08,temp_intake_sm2_09
2025-08-19 18:00:00+02:00,26.0,28.0,28.2,28.1,28.1,27.5,28.2,27.5,27.0,27.0,27.9,29.5,24.8,24.8,25.0,24.7,25.2,24.9,24.9
2025-08-19 19:00:00+02:00,26.8,28.0,28.4,28.1,28.1,27.5,28.2,27.7,27.1,27.1,28.6,29.5,25.8,25.8,25.6,25.6,26.6,26.0,25.2
2025-08-19 20:00:00+02:00,27.2,28.1,28.5,28.3,28.2,27.5,28.2,27.8,27.4,27.3,27.8,28.6,26.3,26.3,25.8,25.5,26.5,25.8,25.4
2025-08-19 21:00:00+02:00,27.2,28.1,28.5,28.5,28.3,27.5,28.2,27.8,27.4,27.3,26.7,26.3,26.0,26.0,25.4,25.5,26.8,25.8,25.5
2025-08-19 22:00:00+02:00,26.9,28.0,28.5,28.4,28.2,27.5,28.1,27.9,27.3,27.3,25.5,25.4,25.6,25.5,25.1,25.2,26.2,26.0,25.6
2025-08-19 23:00:00+02:00,24.9,27.8,28.3,28.3,28.3,27.5,28.1,27.6,27.2,27.2,25.0,24.5,24.8,24.8,24.3,24.5,25.5,25.2,24.8
2025-08-20 00:00:00+02:00,22.9,27.8,28.2,28.3,28.1,27.3,28.0,27.6,27.1,27.1,23.1,22.1,23.3,23.3,22.2,22.3,24.8,23.0,23.2
2025-08-20 01:00:00+02:00,21.5,27.8,28.1,28.1,28.0,27.3,27.8,27.5,26.9,27.0,21.9,21.2,21.9,21.9,21.0,20.9,23.1,21.3,20.8
2025-08-20 02:00:00+02:00,20.3,27.6,28.0,27.9,27.7,27.1,27.6,27.3,26.8,26.8,20.2,19.6,20.5,20.5,20.0,19.6,21.6,19.6,19.3
2025-08-20 03:00:00+02:00,19.1,27.5,27.9,27.6,27.5,26.9,27.4,27.2,26.6,26.7,18.8,18.6,19.1,19.1,18.8,18.3,21.0,18.5,18.8
2025-08-20 04:00:00+02:00,18.1,27.3,27.8,27.6,27.5,26.7,27.4,27.0,26.4,26.6,18.3,18.0,18.1,18.2,18.0,17.5,20.0,17.6,17.7
2025-08-20 05:00:00+02:00,17.3,27.3,27.6,27.4,27.3,26.6,27.2,26.9,26.3,26.5,17.3,16.8,17.6,17.6,17.5,17.1,19.0,17.0,17.1
2025-08-20 06:00:00+02:00,16.7,27.1,27.6,27.4,27.2,26.5,27.1,26.8,26.3,26.5,16.4,16.3,16.8,16.8,16.8,16.5,17.8,16.1,16.2
2025-08-20 07:00:00+02:00,16.0,27.0,27.6,27.2,27.1,26.5,27.0,26.7,26.2,26.3,16.1,16.0,16.2,16.2,16.1,15.8,17.2,15.6,15.7
2025-08-20 08:00:00+02:00,15.3,26.8,27.5,27.1,27.1,26.5,26.9,26.6,26.0,26.3,15.1,15.3,15.5,15.5,15.5,15.0,16.8,15.1,15.3
2025-08-20 09:00:00+02:00,14.8,26.7,27.4,27.0,27.1,26.4,26.8,26.5,26.0,26.1,14.9,14.8,15.3,15.3,15.2,14.6,16.6,14.6,15.0
2025-08-20 10:00:00+02:00,15.1,26.8,27.5,27.1,27.0,26.4,26.8,26.6,25.9,26.1,15.1,15.2,15.3,15.3,15.1,15.1,16.3,14.6,14.6
2025-08-20 11:00:00+02:00,16.3,27.0,27.6,27.2,26.9,26.4,26.8,26.6,26.0,26.1,16.5,17.0,16.3,16.3,16.2,16.3,17.3,16.0,15.9
2025-08-20 12:00:00+02:00,18.4,27.1,27.6,27.4,27.1,26.5,27.0,26.6,26.3,26.3,18.0,19.0,18.1,18.1,18.0,18.1,19.7,20.8,19.5
2025-08-20 13:00:00+02:00,21.5,27.4,27.8,27.5,27.3,26.6,27.1,26.8,26.6,26.5,20.5,21.4,21.0,21.0,21.0,20.8,21.9,24.3,24.0
2025-08-20 14:00:00+02:00,23.6,27.5,28.0,27.6,27.7,27.0,27.5,27.1,26.9,26.8,22.6,23.8,22.7,22.8,22.9,22.6,23.4,25.6,26.1
2025-08-20 15:00:00+02:00,24.8,27.6,28.0,27.8,27.9,27.1,27.7,27.3,27.0,27.0,24.5,25.7,23.8,23.9,24.2,24.1,24.5,26.4,27.8
2025-08-20 16:00:00+02:00,26.0,27.8,28.2,28.0,28.1,27.3,28.0,27.5,27.1,27.1,27.0,28.5,24.8,24.8,25.0,25.1,25.6,26.6,28.1
2025-08-20 17:00:00+02:00,27.3,27.9,28.4,28.0,28.1,27.4,28.1,27.6,27.1,27.1,28.6,30.1,25.8,25.8,25.8,26.0,26.2,26.1,26.1
2025-08-20 18:00:00+02:00,28.4,28.0,28.5,28.1,28.3,27.5,28.2,27.8,27.2,27.1,29.5,30.4,26.3,26.3,26.3,26.4,26.6,26.8,26.3
2025-08-20 19:00:00+02:00,28.5,28.0,28.5,28.1,28.4,27.7,28.3,27.9,27.3,27.3,28.3,28.6,26.9,26.9,26.8,26.9,27.0,26.9,26.7
2025-08-20 20:00:00+02:00,29.2,28.1,28.5,28.2,28.4,27.6,28.3,28.1,27.5,27.3,29.6,28.9,27.4,27.4,27.4,27.3,27.4,27.5,27.2
2025-08-20 21:00:00+02:00,28.9,28.1,28.6,28.2,28.3,27.8,28.3,28.0,27.5,27.4,27.8,28.0,27.2,27.2,27.0,27.1,27.1,27.1,27.0
2025-08-20 22:00:00+02:00,28.1,28.0,28.5,28.3,28.2,27.6,28.3,28.0,27.5,27.4,26.7,26.9,26.6,26.6,26.7,26.6,26.8,26.5,26.2
2025-08-20 23:00:00+02:00,26.6,28.0,28.5,28.2,28.1,27.4,28.0,27.8,27.3,27.3,25.3,25.4,25.3,25.3,25.5,25.5,25.6,25.3,24.8
2025-08-21 00:00:00+02:00,25.1,27.9,28.3,28.0,27.9,27.2,28.0,27.8,27.2,27.2,23.9,24.0,24.3,24.3,24.5,24.4,24.8,24.2,24.0
2025-08-21 01:00:00+02:00,24.1,27.8,28.2,28.1,27.9,27.2,27.8,27.7,27.1,27.1,22.5,23.0,23.3,23.3,23.4,23.3,23.8,23.1,22.6
2025-08-21 02:00:00+02:00,23.5,27.6,28.1,27.8,27.6,27.0,27.6,27.6,27.0,27.1,22.3,22.6,22.6,22.6,22.6,22.6,23.0,22.3,22.1
2025-08-21 03:00:00+02:00,22.3,27.6,28.0,27.7,27.5,27.0,27.5,27.5,27.0,27.0,21.0,21.4,21.9,21.9,21.8,21.8,22.2,21.3,20.5
2025-08-21 04:00:00+02:00,21.4,27.5,28.0,27.5,27.4,26.8,27.4,27.3,26.8,26.9,20.1,20.6,21.1,21.1,21.1,21.1,21.6,20.5,19.7
2025-08-21 05:00:00+02:00,20.7,27.3,27.8,27.4,27.3,26.8,27.3,27.3,26.8,26.8,19.3,19.8,20.6,20.6,20.6,20.5,21.1,19.6,19.4
2025-08-21 06:00:00+02:00,20.1,27.3,27.8,27.3,27.2,26.7,27.2,27.2,26.6,26.7,18.7,19.4,19.8,19.8,19.8,19.8,20.5,19.1,18.5
2025-08-21 07:00:00+02:00,19.2,27.2,27.8,27.2,27.1,26.6,27.1,27.1,26.6,26.6,18.0,18.6,19.4,19.4,19.4,19.3,20.1,18.6,18.0
2025-08-21 08:00:00+02:00,18.9,27.1,27.7,27.2,27.1,26.6,27.0,27.1,26.5,26.6,17.7,18.1,18.8,18.8,18.8,18.6,19.5,18.1,18.1
2025-08-21 09:00:00+02:00,18.5,27.0,27.7,27.2,27.1,26.6,27.0,27.0,26.5,26.6,17.3,17.8,18.5,18.5,18.3,18.2,19.0,17.6,17.5
2025-08-21 10:00:00+02:00,18.8,27.0,27.6,27.3,27.2,26.6,27.0,27.0,26.5,26.6,17.8,19.0,18.6,18.6,18.5,18.4,19.2,18.0,17.9
2025-08-21 11:00:00+02:00,20.3,27.1,27.6,27.1,27.3,26.7,27.0,27.0,26.4,26.5,18.1,19.0,18.8,18.7,18.6,18.6,19.3,18.4,18.3
2025-08-21 12:00:00+02:00,20.6,27.2,27.8,27.3,27.4,26.7,27.1,27.0,26.6,26.6,19.4,20.6,19.7,19.7,19.6,19.6,20.4,20.1,19.9
2025-08-21 13:00:00+02:00,22.4,27.3,27.9,27.6,27.6,26.9,27.3,27.0,26.6,26.6,20.1,21.8,20.4,20.5,20.5,20.4,20.8,20.1,20.3
2025-08-21 14:00:00+02:00,23.2,27.4,28.0,27.8,27.8,27.0,27.5,27.2,26.8,26.7,21.4,22.6,21.4,21.4,21.3,21.3,21.6,22.3,22.5
2025-08-21 15:00:00+02:00,24.3,27.5,28.1,27.9,27.8,27.1,27.6,27.2,26.8,26.8,22.6,23.9,22.3,22.3,22.3,22.3,22.6,23.0,23.5
2025-08-21 16:00:00+02:00,25.1,27.6,28.1,28.0,28.0,27.4,27.7,27.3,27.0,26.9,23.8,25.5,23.3,23.3,23.3,23.3,23.6,23.8,24.1
2025-08-21 17:00:00+02:00,26.8,27.8,28.3,28.0,28.1,27.5,27.9,27.6,27.1,27.1,26.6,28.3,24.6,24.6,24.5,24.5,24.6,24.6,24.8
2025-08-21 18:00:00+02:00,27.1,27.9,28.3,28.3,28.1,27.5,27.9,27.7,27.1,27.1,26.4,27.1,24.8,24.8,24.8,24.8,25.0,24.9,24.6
2025-08-21 19:00:00+02:00,27.4,28.0,28.3,28.3,28.2,27.5,28.0,27.7,27.2,27.1,26.1,27.0,25.3,25.3,25.2,25.2,25.3,25.2,24.9
2025-08-21 20:00:00+02:00,27.3,28.0,28.3,28.2,28.2,27.5,28.0,27.7,27.2,27.1,25.0,25.6,25.1,25.2,25.2,25.2,25.3,25.1,24.6
2025-08-21 21:00:00+02:00,26.5,27.9,28.2,28.1,28.0,27.3,27.8,27.8,27.2,27.1,24.9,25.9,24.7,24.7,24.8,24.7,24.8,24.6,24.5
2025-08-21 22:00:00+02:00,25.2,27.7,28.1,28.0,27.9,27.1,27.6,27.7,27.1,27.1,23.9,24.5,23.7,23.7,23.8,23.6,23.9,23.5,23.3
2025-08-21 23:00:00+02:00,24.3,27.6,28.2,28.2,28.0,27.2,27.7,27.6,27.0,27.1,23.1,23.3,23.2,23.1,23.2,23.1,23.5,23.0,22.8
